Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;CAS-nummer;Eenheid.code;Hoedanigheid.code;Compartiment.code;KRWwatertype.code;GeoObject.identificatie;Waardebewerkingmethode.code;Begindatum;Einddatum;Zeer goed;Goed;Matig;Ontoereikend;Slecht;Referentie goed;Referentie slecht;Bijzondere Omstandigheid
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M14;;BER;2000-01-01;;>=10 EN <=75;>=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;>=15;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M14;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;=100;;MFT_B_OEVB
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;EZ;M20;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M20;;BER;2000-01-01;;>=10 EN <=75;>=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;>=15;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M20;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;=100;;MFT_B_OEVB
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M23;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=30 EN <45;>=3.0 EN <30;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M23;;BER;2000-01-01;;>=10 EN <=75;>=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;>=15;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M23;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M23;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=2;>2.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=0.5;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M27;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=25 EN <45;>=3.0 EN <25;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;EZ;M27;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M27;;BER;2000-01-01;;>=10 EN <=75;>=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;>=15;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M27;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;=100;;MFT_B_OEVB
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M30;;BER;2000-01-01;;>=50 EN <=60 OF >60 EN <=70;>70 EN <=80 OF >=40 EN <50;>80.0 EN <=100 OF >=20 EN <40;>=10 EN <20;>=0 EN <10;=60;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M30;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=15;>15.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M30;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=5;>5.0 EN <=10;>10 EN <=20;>20.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M30;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;=100;;MFT_B_OEVB
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M31;;BER;2000-01-01;;>=40 EN <=50 OF >50 EN <=70;>70 EN <=80 OF >=30 EN <40;>80.0 EN <=100 OF >=10 EN <30;>=5.0 EN <10;>=0 EN <5;=50;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M31;;BER;2000-01-01;;>=0 EN <=5;>=5.0 EN <10;>=10 EN <15;>=15 EN <20;>=20 EN <100;<=3;;MFT_B_OEVB
BEDKG;Bedekking;MFT_ZOSTNOLE;Zostera noltei;NVT;%;NVT;OR;M32;;GEM;2000-01-01;;>=54.0 EN <=100;>=42 EN <54;>=30 EN <42;>=18 EN <30;>=0 EN <18;>=60;;
BEDKG;Bedekking;MFT_ZOSTMARI;Zostera marina;NVT;%;NVT;OR;M32;;GEM;2000-01-01;;>=27.0 EN <=100;>=21 EN <27;>=15 EN <21;>=9.0 EN <15;>=0 EN <9;>=30;;
BEDKG;Bedekking;MFT_ZOSTNOLE;Zostera noltei;NVT;%;NVT;OR;K2;;GEM;2000-01-01;;>=54.0 EN <=100;>=42 EN <54;>=30 EN <42;>=18 EN <30;>=0 EN <18;>=60;;
BEDKG;Bedekking;MFT_ZOSTMARI;Zostera marina;NVT;%;NVT;OR;K2;;GEM;2000-01-01;;>=27.0 EN <=100;>=21 EN <27;>=15 EN <21;>=9.0 EN <15;>=0 EN <9;>=30;;
BEDKG;Bedekking;sSUBMSDBEMSP;som submerse, drijfblad- en emerse planten;NVT;%;NVT;OW;M5;;BER;2000-01-01;;>=50.0 EN <=75.0 OF >75.0 EN <=100;>=40 EN <50;>=30 EN <40;>=20 EN <30;>=0 EN <=20;=75;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M11;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=25 EN <45;>=3.0 EN <25;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M11;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M11;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;>=90;;MFT_B_OEVB
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M13;;BER;2000-01-01;;>=10 EN <=20 OF >20 EN <=30;>30 EN <=50 OF >=5.0 EN <10;>50 EN <=75 OF >=3 EN <5;>75.0 EN <=100 OF >=1 EN <3;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M13;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M13;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=2;>2.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=0.50;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M16;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M16;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;>=90;;MFT_B_OEVB
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M17;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M17;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=2;>2.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=0.50;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M18;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M18;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=2;>2.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=0.50;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M22;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=25 EN <45;>=3.0 EN <25;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M22;;BER;2000-01-01;;>=10.0 EN <=75.0;>=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;>=15;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M22;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=20;>20 EN <=50;>50.0 EN <=100;<=3.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M22;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=20;>20 EN <=40;>40.0 EN <=100;<=1.0;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M22;;BER;2000-01-01;;>=60.0 EN <=100;>=40 EN <60;>=20 EN <40;>=10 EN <20;>=0 EN <10;>=80;;MFT_B_OEVB
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M25;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=25 EN <45;>=3.0 EN <25;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;OW;M25;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M25;;BER;2000-01-01;;>=10 EN <=20 OF >20 EN <=30;>30 EN <=50 OF >=5 EN <10;>50 EN <=75 OF >=3 EN <5;>75.0 EN <=100 OF >=1 EN <3;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M25;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;>=90;;MFT_B_OEVB
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M26;;BER;2000-01-01;;>=10 EN <=20 OF >20 EN <=30;>30 EN <=50 OF >=5.0 EN <10;>50 EN <=75 OF >=3 EN <5;>75.0 EN <=100 OF >=1 EN <3;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M26;;BER;2000-01-01;;>=10 EN <=20 OF >20 EN <=30;>30 EN <=50 OF >=5 EN <10;>50 EN <=75 OF >=3 EN <5;>75.0 EN <=100 OF >=1 EN <3;>=0 EN <1;=20;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;M26;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=30;>30 EN <=50;>50.0 EN <=100;<=1.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;M26;;BER;2000-01-01;;>=0 EN <=1;>1 EN <=2;>2.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=0.50;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R1;;BER;2000-01-01;;>=5.0 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=5.0 EN <10;>30 EN <=50 OF >=1 EN <5;>50 EN <=75 OF >=0 EN <1;>75.0 EN <=100;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R1;;BER;2000-01-01;;>=10 EN <=30 OF >30 EN <=50;>50 EN <=75 OF >=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;=30;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R1;;BER;2000-01-01;;>=1 EN <=3 OF >3 EN <=5;>5.0 EN <=10 OF >=0 EN <1;>10 EN <=40;>40.0 EN <=100;;=3.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R1;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=40;>40.0 EN <=100;;<=2.0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R2;;BER;2000-01-01;;>=5.0 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=5.0 EN <10;>30 EN <=50 OF >=1 EN <5;>50 EN <=75 OF >=0 EN <1;>75.0 EN <=100;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R2;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=3.0 EN <5.0;>30.0 EN <=50.0 OF >=1 EN <3;>50 EN <=80;>=0 EN <1;=10;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R2;;BER;2000-01-01;;>=1 EN <=3 OF >3 EN <=5;>5.0 EN <=10 OF >=0 EN <1;>10 EN <=40;>40.0 EN <=100;;<=3.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R2;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=40;>40.0 EN <=100;;<=2.0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R3;;BER;2000-01-01;;>=5.0 EN <=20 OF >20 EN <=25;>25 EN <=30 OF >=5.0 EN <10;>30 EN <=50 OF >=1 EN <5;>50 EN <=75 OF >=0 EN <1;>75.0 EN <=100;=20;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R3;;BER;2000-01-01;;>=10 EN <=30 OF >30 EN <=50;>50 EN <=75 OF >=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;=30;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R3;;BER;2000-01-01;;>=1 EN <=3 OF >3 EN <=5;>5.0 EN <=10 OF >=0 EN <1;>10 EN <=40;>40.0 EN <=100;;=3.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R3;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=40;>40.0 EN <=100;;<=2.0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;R11;;BER;2000-01-01;;>=15 EN <=25 OF >25 EN <=40;>40 EN <=50 OF >=5.0 EN <15;>50 EN <=70 OF >=1 EN <5;>70.0 EN <=100 OF >=0 EN <1;>=0 EN <10;=25;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R11;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=20;>20 EN <=30;>30.0 EN <=100;<=3.0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R11;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=20;>20 EN <=30;>30.0 EN <=100;<=3.0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R19;;BER;2000-01-01;;>=1 EN <=5 OF >5.0 EN <=12;>12 EN <=25 OF >=0.10 EN <1.0;>25 EN <=50 OF >=0 EN <0.10;>50 EN <=75;>75.0 EN <=100;=5;;MFT_comp_grv
BEDKG;Bedekking;sEMSOVPTN;som emerse en oeverplanten;NVT;%;NVT;EZ;R19;;BER;2000-01-01;;>=50 EN <=75 OF >75 EN <=90;>90 EN <=95 OF >=25 EN <50;>95 EN <=100 OF >=12 EN <25;>=5.0 EN <12;>=0 EN <5.00;=80;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R19;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=12;>12 EN <=25;>25 EN <=75;>75.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R19;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=12;>12 EN <=25;>25 EN <=75;>75.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R20;;BER;2000-01-01;;>=1 EN <=5 OF >5.0 EN <=12;>12 EN <=25 OF >=0.10 EN <1.0;>25 EN <=50 OF >=0 EN <0.10;>50 EN <=75;>75.0 EN <=100;=5;;MFT_comp_grv
BEDKG;Bedekking;sEMSOVPTN;som emerse en oeverplanten;NVT;%;NVT;EZ;R20;;BER;2000-01-01;;>=50 EN <=75 OF >75 EN <=90;>90 EN <=95 OF >=25 EN <50;>95 EN <=100 OF >=12 EN <25;>=5.0 EN <12;>=0 EN <5.00;=80;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R20;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=12;>12 EN <=25;>25 EN <=75;>75.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R20;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=12;>12 EN <=25;>25 EN <=75;>75.0 EN <=100;=0;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R4a;;BER;2000-01-01;;>=20 EN <=30 OF >30 EN <=45;>45 EN <=60 OF >=10 EN <20;>60 EN <=80 OF >=5.0 EN <10;>80.0 EN <=100 OF >=0 EN <5;;=30;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R4a;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=3 EN <5;>30 EN <=50 OF >=1 EN <3;>50 EN <=75 OF >=0 EN <1;;=10;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R4a;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=20;>20 EN <=30;>30.0 EN <=100;<=2;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R4a;;BER;2000-01-01;;>=0 EN <=3;>3 EN <=5;>5.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=1;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;%;NVT;OW;R4b;;BER;2000-01-01;;>=20 EN <=30 OF >30 EN <=45;>45 EN <=60 OF >=10 EN <20;>60 EN <=80 OF >=5.0 EN <10;>80.0 EN <=100 OF >=0 EN <5;;=30;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;R4b;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=3 EN <5;>30 EN <=50 OF >=1 EN <3;>50 EN <=75 OF >=0 EN <1;;=10;;MFT_comp_grv
BEDKG;Bedekking;FLAB;Flab (Floating Algae Beds);NVT;%;NVT;EZ;R4b;;BER;2000-01-01;;>=0 EN <=5;>5.0 EN <=10;>10 EN <=20;>20 EN <=30;>30.0 EN <=100;<=2;;MFT_comp_grv
BEDKG;Bedekking;KROOS;Kroos;NVT;%;NVT;EZ;R4b;;BER;2000-01-01;;>=0 EN <=3;>3 EN <=5;>5.0 EN <=10;>10 EN <=20;>20.0 EN <=100;<=1;;MFT_comp_grv
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M21a;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=25 EN <45;>=3.0 EN <25;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;EZ;M21a;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M21a;;BER;2000-01-01;;>=10 EN <=75;>=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;>=15;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M21a;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;=100;;MFT_B_OEVB
BEDKG;Bedekking;MFT_ZOSTNOLE;Zostera noltei;NVT;%;NVT;OR;O2a;;GEM;2000-01-01;;>=54.0 EN <=100;>=42 EN <54;>=30 EN <42;>=18 EN <30;>=0 EN <18;>=60;;
BEDKG;Bedekking;MFT_ZOSTMARI;Zostera marina;NVT;%;NVT;OR;O2a;;GEM;2000-01-01;;>=27.0 EN <=100;>=21 EN <27;>=15 EN <21;>=9.0 EN <15;>=0 EN <9;>=30;;
BEDKG;Bedekking;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;%;NVT;OW;M21b;;BER;2000-01-01;;>=45.0 EN <=65.0 OF >65.0 EN <=100;>=25 EN <45;>=3.0 EN <25;>=1 EN <3;>=0 EN <1;=65;;MFT_comp_grv
BEDKG;Bedekking;GROTDBPTN;Grote drijfbladplanten;NVT;%;NVT;EZ;M21b;;BER;2000-01-01;;>=5.0 EN <=10 OF >10 EN <=20;>20 EN <=30 OF >=1 EN <5;>30 EN <=40 OF >=0.5 EN <1;>40.0 EN <=100 OF >=0.1 EN <0.5;>=0 EN <0.1;=10;;MFT_comp_grv
BEDKG;Bedekking;EMSPTN;Emerse planten;NVT;%;NVT;EZ;M21b;;BER;2000-01-01;;>=10 EN <=75;>=5.0 EN <10;>=3 EN <5;>=1 EN <3;>=0 EN <1;>=15;;MFT_comp_grv
BEDKG;Bedekking;KRUIDLG;Kruidlaag;NVT;%;NVT;OR;M21b;;BER;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;=100;;MFT_B_OEVB
BEDKG;Bedekking;MFT_ZOSTNOLE;Zostera noltei;NVT;%;NVT;OR;O2b;;GEM;2000-01-01;;>=54.0 EN <=100;>=42 EN <54;>=30 EN <42;>=18 EN <30;>=0 EN <18;>=60;;
BEDKG;Bedekking;MFT_ZOSTMARI;Zostera marina;NVT;%;NVT;OR;O2b;;GEM;2000-01-01;;>=27.0 EN <=100;>=21 EN <27;>=15 EN <21;>=9.0 EN <15;>=0 EN <9;>=30;;
CONCTTE;(massa)Concentratie;Ca;calcium;7440-70-2;mg/l;NVT;OW;R1;;GEM;2000-01-01;;;;;;;;;
CONCTTE;(massa)Concentratie;Ca;calcium;7440-70-2;mg/l;NVT;OW;R2;;GEM;2000-01-01;;;;;;;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R5;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R6;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R7;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R8;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R12;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R13;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R14;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R15;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
